dates,prices,positions,is_trade,history_balance
2016-11-28,1193.44,-67.0,0.0,143909.09999999986
2016-11-29,1188.46,-67.0,0.0,144242.75999999986
2016-11-30,1173.11,-67.0,0.0,145271.20999999988
2016-12-01,1171.3,-67.0,0.0,145392.47999999986
2016-12-02,1176.92,-67.0,0.0,145015.9399999999
2016-12-05,1170.26,-67.0,0.0,145462.15999999986
2016-12-06,1169.74,-67.0,0.0,145496.99999999988
2016-12-07,1174.0,-67.0,0.0,145211.57999999987
2016-12-08,1170.55,-67.0,0.0,145442.72999999986
2016-12-09,1157.87,-67.0,0.0,146292.28999999986
2016-12-12,1162.21,-67.0,0.0,146001.50999999986
2016-12-13,1158.35,-67.0,0.0,146260.1299999999
2016-12-14,1144.25,-69.0,1.0,147204.82999999987
2016-12-15,1128.43,-69.0,0.0,148296.40999999986
2016-12-16,1134.09,-69.0,0.0,147905.86999999988
2016-12-19,1139.05,-69.0,0.0,147563.6299999999
2016-12-20,1132.2,-69.0,0.0,148036.27999999985
2016-12-21,1131.8,-69.0,0.0,148063.8799999999
2016-12-22,1128.69,-69.0,0.0,148278.46999999986
2016-12-23,1133.49,-69.0,0.0,147947.26999999987
2016-12-26,1133.94,-69.0,0.0,147916.21999999986
2016-12-27,1139.35,-69.0,0.0,147542.92999999988
2016-12-28,1142.45,-69.0,0.0,147329.02999999985
2016-12-29,1158.32,-69.0,0.0,146233.99999999988
2016-12-30,1151.85,-69.0,0.0,146680.42999999988
2017-01-02,1150.52,-69.0,0.0,146772.19999999987
2017-01-03,1158.91,-69.0,0.0,146193.28999999986
2017-01-04,1163.8,-69.0,0.0,145855.8799999999
2017-01-05,1180.48,-69.0,0.0,144704.95999999988
2017-01-06,1172.81,68.0,1.0,145234.1899999999
2017-01-09,1181.27,68.0,0.0,145809.46999999988
2017-01-10,1187.74,68.0,0.0,146249.42999999988
2017-01-11,1191.85,68.0,0.0,146528.90999999986
2017-01-12,1195.66,68.0,0.0,146787.98999999987
2017-01-13,1197.66,68.0,0.0,146923.98999999987
2017-01-16,1203.17,68.0,0.0,147298.66999999987
2017-01-17,1216.54,68.0,0.0,148207.8299999999
2017-01-18,1203.64,68.0,0.0,147330.6299999999
2017-01-19,1205.14,68.0,0.0,147432.6299999999
2017-01-20,1209.96,68.0,0.0,147760.3899999999
2017-01-23,1217.48,68.0,0.0,148271.74999999988
2017-01-24,1208.81,66.0,1.0,147682.1899999999
2017-01-25,1200.31,66.0,0.0,147121.1899999999
2017-01-26,1188.57,66.0,0.0,146346.3499999999
2017-01-27,1191.6,66.0,0.0,146546.3299999999
2017-01-30,1195.35,66.0,0.0,146793.8299999999
2017-01-31,1210.63,66.0,0.0,147802.30999999988
2017-02-01,1209.49,66.0,0.0,147727.0699999999
2017-02-02,1215.93,66.0,0.0,148152.1099999999
2017-02-03,1219.88,66.0,0.0,148412.80999999988
2017-02-06,1235.59,66.0,0.0,149449.66999999987
2017-02-07,1233.72,66.0,0.0,149326.24999999988
2017-02-08,1241.99,64.0,1.0,149872.0699999999
2017-02-09,1230.89,64.0,0.0,149161.6699999999
2017-02-10,1234.12,64.0,0.0,149368.3899999999
2017-02-13,1225.44,64.0,0.0,148812.86999999988
2017-02-14,1228.61,64.0,0.0,149015.74999999988
2017-02-15,1232.94,64.0,0.0,149292.86999999988
2017-02-16,1239.14,64.0,0.0,149689.6699999999
2017-02-17,1235.29,64.0,0.0,149443.2699999999
2017-02-20,1238.38,64.0,0.0,149641.0299999999
2017-02-21,1235.97,64.0,0.0,149486.7899999999
2017-02-22,1237.69,64.0,0.0,149596.86999999988
2017-02-23,1249.41,64.0,0.0,150346.9499999999
2017-02-24,1256.94,64.0,0.0,150828.86999999988
2017-02-27,1252.76,64.0,0.0,150561.3499999999
2017-02-28,1248.59,64.0,0.0,150294.46999999988
2017-03-01,1248.94,64.0,0.0,150316.86999999988
2017-03-02,1235.3,64.0,0.0,149443.9099999999
2017-03-03,1234.3,64.0,0.0,149379.9099999999
2017-03-06,1225.96,64.0,0.0,148846.1499999999
2017-03-07,1215.67,-65.0,1.0,148187.5899999999
2017-03-08,1207.58,-65.0,0.0,148713.4399999999
2017-03-09,1200.83,-65.0,0.0,149152.1899999999
2017-03-10,1204.55,-65.0,0.0,148910.3899999999
2017-03-13,1204.05,-65.0,0.0,148942.8899999999
2017-03-14,1199.08,-65.0,0.0,149265.9399999999
2017-03-15,1219.4,-65.0,0.0,147945.1399999999
2017-03-16,1226.78,-65.0,0.0,147465.4399999999
2017-03-17,1229.15,-65.0,0.0,147311.3899999999
2017-03-20,1233.9,-65.0,0.0,147002.6399999999
2017-03-21,1245.0,-65.0,0.0,146281.1399999999
2017-03-22,1249.35,-65.0,0.0,145998.3899999999
2017-03-23,1245.3,64.0,1.0,146261.6399999999
2017-03-24,1244.17,64.0,0.0,146189.3199999999
2017-03-27,1254.3,64.0,0.0,146837.6399999999
2017-03-28,1251.63,64.0,0.0,146666.7599999999
2017-03-29,1252.45,64.0,0.0,146719.2399999999
2017-03-30,1243.3,64.0,0.0,146133.6399999999
2017-03-31,1249.13,64.0,0.0,146506.7599999999
2017-04-03,1253.35,64.0,0.0,146776.8399999999
2017-04-04,1256.22,64.0,0.0,146960.5199999999
2017-04-05,1255.3,64.0,0.0,146901.6399999999
2017-04-06,1251.8,64.0,0.0,146677.6399999999
2017-04-07,1254.05,64.0,0.0,146821.6399999999
2017-04-10,1254.73,64.0,0.0,146865.15999999992
2017-04-11,1274.44,64.0,0.0,148126.59999999992
2017-04-12,1286.6,64.0,0.0,148904.8399999999
2017-04-13,1287.74,64.0,0.0,148977.7999999999
2017-04-14,1285.69,62.0,1.0,148846.59999999992
2017-04-17,1284.8,62.0,0.0,148791.41999999993
2017-04-18,1289.64,62.0,0.0,149091.49999999994
2017-04-19,1279.66,62.0,0.0,148472.73999999993
2017-04-20,1281.85,62.0,0.0,148608.5199999999
2017-04-21,1284.5,62.0,0.0,148772.81999999992
2017-04-24,1275.3,62.0,0.0,148202.41999999993
2017-04-25,1263.76,62.0,0.0,147486.93999999992
2017-04-26,1269.05,62.0,0.0,147814.91999999993
2017-04-27,1264.6,62.0,0.0,147539.0199999999
2017-04-28,1268.15,62.0,0.0,147759.11999999994
2017-05-01,1256.8,62.0,0.0,147055.41999999993
2017-05-02,1256.9,62.0,0.0,147061.61999999994
2017-05-03,1238.38,-64.0,1.0,145913.37999999995
2017-05-04,1227.75,-64.0,0.0,146593.69999999995
2017-05-05,1227.74,-64.0,0.0,146594.33999999997
2017-05-08,1226.3,-64.0,0.0,146686.49999999994
2017-05-09,1223.51,-64.0,0.0,146865.05999999994
2017-05-10,1217.82,-64.0,0.0,147229.21999999997
2017-05-11,1225.05,-64.0,0.0,146766.49999999994
2017-05-12,1228.45,-64.0,0.0,146548.89999999997
2017-05-15,1231.56,-64.0,0.0,146349.85999999996
2017-05-16,1243.49,-64.0,0.0,145586.33999999997
2017-05-17,1260.41,-64.0,0.0,144503.45999999996
2017-05-18,1248.63,-64.0,0.0,145257.37999999995
2017-05-19,1255.4,-64.0,0.0,144824.09999999995
2017-05-22,1263.21,-64.0,0.0,144324.25999999995
2017-05-23,1251.12,-64.0,0.0,145098.01999999996
2017-05-24,1257.93,-64.0,0.0,144662.17999999993
2017-05-25,1255.29,-64.0,0.0,144831.13999999996
2017-05-26,1266.91,63.0,1.0,144087.45999999996
2017-05-29,1266.92,63.0,0.0,144088.08999999997
2017-05-30,1262.47,63.0,0.0,143807.73999999996
2017-05-31,1268.78,63.0,0.0,144205.26999999996
2017-06-01,1264.86,63.0,0.0,143958.30999999994
2017-06-02,1279.11,63.0,0.0,144856.05999999994
2017-06-05,1280.57,63.0,0.0,144948.03999999995
2017-06-06,1293.82,63.0,0.0,145782.78999999995
2017-06-07,1284.74,63.0,0.0,145210.74999999994
2017-06-08,1279.97,63.0,0.0,144910.23999999996
2017-06-09,1266.68,63.0,0.0,144072.96999999997
2017-06-12,1265.32,63.0,0.0,143987.28999999995
2017-06-13,1267.43,63.0,0.0,144120.21999999997
2017-06-14,1263.51,63.0,0.0,143873.25999999995
2017-06-15,1253.97,-63.0,1.0,143272.24
2017-06-16,1253.89,-63.0,0.0,143277.27999999997
2017-06-19,1243.86,-63.0,0.0,143909.16999999998
2017-06-20,1244.94,-63.0,0.0,143841.12999999998
2017-06-21,1249.03,-63.0,0.0,143583.45999999996
2017-06-22,1251.54,-63.0,0.0,143425.32999999996
2017-06-23,1256.82,-63.0,0.0,143092.69
2017-06-26,1243.19,-63.0,0.0,143951.37999999998
2017-06-27,1249.25,-63.0,0.0,143569.59999999998
2017-06-28,1249.8,-63.0,0.0,143534.94999999998
2017-06-29,1246.56,-63.0,0.0,143739.06999999998
2017-06-30,1241.58,-63.0,0.0,144052.81
2017-07-03,1223.53,-63.0,0.0,145189.95999999996
2017-07-04,1226.82,-63.0,0.0,144982.69
2017-07-05,1226.66,-63.0,0.0,144992.76999999996
2017-07-06,1222.84,-63.0,0.0,145233.43
2017-07-07,1213.06,-65.0,1.0,145849.56999999998
2017-07-10,1213.76,-65.0,0.0,145804.06999999998
2017-07-11,1218.01,-65.0,0.0,145527.81999999998
2017-07-12,1219.15,-65.0,0.0,145453.71999999997
2017-07-13,1217.72,-65.0,0.0,145546.66999999998
2017-07-14,1228.7,-65.0,0.0,144832.96999999997
2017-07-17,1232.97,-65.0,0.0,144555.41999999998
2017-07-18,1242.8,-65.0,0.0,143916.46999999997
2017-07-19,1241.45,-65.0,0.0,144004.21999999997
2017-07-20,1244.01,-65.0,0.0,143837.81999999998
2017-07-21,1255.04,-65.0,0.0,143120.87
2017-07-24,1253.8,-65.0,0.0,143201.46999999997
2017-07-25,1246.82,-65.0,0.0,143655.16999999998
2017-07-26,1260.37,-65.0,0.0,142774.41999999998
2017-07-27,1260.18,-65.0,0.0,142786.76999999996
2017-07-28,1269.6,63.0,1.0,142174.46999999997
2017-07-31,1267.62,63.0,0.0,142049.72999999998
2017-08-01,1267.75,63.0,0.0,142057.91999999998
2017-08-02,1263.15,63.0,0.0,141768.12
2017-08-03,1269.27,63.0,0.0,142153.68
2017-08-04,1258.78,63.0,0.0,141492.81
2017-08-07,1257.76,63.0,0.0,141428.55
2017-08-08,1262.03,63.0,0.0,141697.56
2017-08-09,1275.93,63.0,0.0,142573.26
2017-08-10,1286.7,63.0,0.0,143251.77
2017-08-11,1289.07,63.0,0.0,143401.07999999996
2017-08-14,1279.28,63.0,0.0,142784.31
2017-08-15,1273.01,63.0,0.0,142389.3
2017-08-16,1283.12,63.0,0.0,143026.22999999998
2017-08-17,1288.62,63.0,0.0,143372.72999999998
2017-08-18,1284.44,63.0,0.0,143109.38999999998
2017-08-21,1291.81,63.0,0.0,143573.69999999998
2017-08-22,1283.36,63.0,0.0,143041.34999999998
2017-08-23,1290.63,63.0,0.0,143499.36
2017-08-24,1286.74,63.0,0.0,143254.28999999998
2017-08-25,1291.02,63.0,0.0,143523.93
2017-08-28,1317.64,63.0,0.0,145200.99
2017-08-29,1308.97,63.0,0.0,144654.77999999997
2017-08-30,1307.27,61.0,1.0,144547.68
2017-08-31,1321.33,61.0,0.0,145405.33999999997
2017-09-01,1325.04,61.0,0.0,145631.65
2017-09-04,1332.95,61.0,0.0,146114.15999999997
2017-09-05,1341.71,61.0,0.0,146648.52
2017-09-06,1333.49,61.0,0.0,146147.09999999998
2017-09-07,1349.01,61.0,0.0,147093.82
2017-09-08,1346.52,61.0,0.0,146941.93
2017-09-11,1327.26,61.0,0.0,145767.07
2017-09-12,1330.95,61.0,0.0,145992.15999999997
2017-09-13,1322.37,61.0,0.0,145468.77999999997
2017-09-14,1334.01,61.0,0.0,146178.82
2017-09-15,1320.19,61.0,0.0,145335.8
2017-09-18,1308.97,61.0,0.0,144651.38
2017-09-19,1310.87,61.0,0.0,144767.27999999997
2017-09-20,1299.06,-61.0,1.0,144046.87
2017-09-21,1292.03,-61.0,0.0,144475.7
2017-09-22,1297.31,-61.0,0.0,144153.62
2017-09-25,1308.43,-61.0,0.0,143475.3
2017-09-26,1293.38,-61.0,0.0,144393.34999999998
2017-09-27,1283.61,-61.0,0.0,144989.32
2017-09-28,1287.05,-61.0,0.0,144779.47999999998
2017-09-29,1280.17,-61.0,0.0,145199.15999999997
2017-10-02,1271.22,-61.0,0.0,145745.11
2017-10-03,1272.54,-61.0,0.0,145664.59
2017-10-04,1274.09,-61.0,0.0,145570.04
2017-10-05,1269.16,-63.0,1.0,145870.76999999996
2017-10-06,1276.44,-63.0,0.0,145412.12999999998
2017-10-09,1283.24,-63.0,0.0,144983.72999999998
2017-10-10,1289.72,-63.0,0.0,144575.49
2017-10-11,1292.49,-63.0,0.0,144400.97999999998
2017-10-12,1294.05,-63.0,0.0,144302.69999999998
2017-10-13,1303.7,-63.0,0.0,143694.74999999997
2017-10-16,1295.08,-63.0,0.0,144237.81
2017-10-17,1286.06,-63.0,0.0,144806.06999999998
2017-10-18,1280.43,-63.0,0.0,145160.75999999995
2017-10-19,1290.14,-63.0,0.0,144549.02999999997
2017-10-20,1280.37,-63.0,0.0,145164.53999999998
2017-10-23,1282.74,-63.0,0.0,145015.22999999998
2017-10-24,1275.8,-63.0,0.0,145452.44999999998
2017-10-25,1279.38,-63.0,0.0,145226.90999999997
2017-10-26,1267.32,-63.0,0.0,145986.69
2017-10-27,1274.06,-63.0,0.0,145562.06999999998
2017-10-30,1277.22,-63.0,0.0,145362.99
2017-10-31,1270.04,-63.0,0.0,145815.32999999996
2017-11-01,1275.45,-63.0,0.0,145474.49999999997
2017-11-02,1277.76,-63.0,0.0,145328.96999999997
2017-11-03,1269.97,-63.0,0.0,145819.74
2017-11-06,1280.12,-63.0,0.0,145180.28999999998
2017-11-07,1277.72,-63.0,0.0,145331.49
2017-11-08,1282.01,-63.0,0.0,145061.21999999997
2017-11-09,1286.12,-63.0,0.0,144802.28999999998
2017-11-10,1275.83,-63.0,0.0,145450.56
2017-11-13,1277.93,-63.0,0.0,145318.25999999995
2017-11-14,1280.98,-63.0,0.0,145126.11
2017-11-15,1279.53,-63.0,0.0,145217.45999999996
2017-11-16,1279.38,-63.0,0.0,145226.90999999997
2017-11-17,1294.28,-63.0,0.0,144288.20999999996
2017-11-20,1279.4,-63.0,0.0,145225.64999999997
2017-11-21,1282.06,-63.0,0.0,145058.06999999998
2017-11-22,1290.98,-63.0,0.0,144496.11
2017-11-23,1291.44,-63.0,0.0,144467.12999999998
2017-11-24,1288.6,-63.0,0.0,144646.05
2017-11-27,1294.56,-63.0,0.0,144270.56999999998
2017-11-28,1294.06,-63.0,0.0,144302.06999999998
2017-11-29,1284.16,-63.0,0.0,144925.76999999996
2017-11-30,1275.03,-63.0,0.0,145500.95999999996
2017-12-01,1280.4,-63.0,0.0,145162.64999999997
2017-12-04,1276.61,-63.0,0.0,145401.41999999998
2017-12-05,1266.24,-63.0,0.0,146054.72999999998
2017-12-06,1264.14,-63.0,0.0,146187.02999999997
2017-12-07,1247.16,-63.0,0.0,147256.76999999996
2017-12-08,1248.56,-63.0,0.0,147168.56999999998
2017-12-11,1242.91,-63.0,0.0,147524.51999999996
2017-12-12,1243.48,-63.0,0.0,147488.61
2017-12-13,1254.09,-63.0,0.0,146820.18
2017-12-14,1253.62,-63.0,0.0,146849.78999999998
2017-12-15,1255.2,-63.0,0.0,146750.24999999997
2017-12-18,1261.51,-63.0,0.0,146352.71999999997
2017-12-19,1261.78,-63.0,0.0,146335.70999999996
2017-12-20,1266.55,-63.0,0.0,146035.19999999998
2017-12-21,1267.05,-63.0,0.0,146003.69999999998
2017-12-22,1274.97,-63.0,0.0,145504.74
2017-12-26,1282.18,-63.0,0.0,145050.50999999995
2017-12-27,1287.72,-63.0,0.0,144701.49
2017-12-28,1294.16,61.0,1.0,144295.76999999996
2017-12-29,1302.84,61.0,0.0,144825.24999999994
2018-01-01,1306.86,61.0,0.0,145070.46999999994
2018-01-02,1320.3,61.0,0.0,145890.30999999994
2018-01-03,1311.24,61.0,0.0,145337.64999999997
2018-01-04,1321.03,61.0,0.0,145934.83999999997
2018-01-05,1319.37,61.0,0.0,145833.57999999996
2018-01-08,1318.11,61.0,0.0,145756.71999999994
2018-01-09,1310.47,61.0,0.0,145290.67999999993
2018-01-10,1317.87,61.0,0.0,145742.07999999996
2018-01-11,1322.88,61.0,0.0,146047.68999999994
2018-01-12,1337.69,61.0,0.0,146951.09999999995
2018-01-15,1341.62,61.0,0.0,147190.82999999996
2018-01-16,1340.82,59.0,1.0,147142.02999999994
2018-01-17,1328.64,59.0,0.0,146423.40999999997
2018-01-18,1328.05,59.0,0.0,146388.59999999995
2018-01-19,1331.79,59.0,0.0,146609.25999999995
2018-01-22,1333.24,59.0,0.0,146694.80999999994
2018-01-23,1341.91,59.0,0.0,147206.33999999997
2018-01-24,1356.2,59.0,0.0,148049.44999999995
2018-01-25,1346.87,59.0,0.0,147498.97999999992
2018-01-26,1350.04,59.0,0.0,147686.00999999995
2018-01-29,1341.36,59.0,0.0,147173.88999999996
2018-01-30,1338.6,59.0,0.0,147011.04999999993
2018-01-31,1345.37,59.0,0.0,147410.47999999992
2018-02-01,1348.74,59.0,0.0,147609.30999999994
2018-02-02,1333.13,59.0,0.0,146688.31999999995
2018-02-05,1340.55,59.0,0.0,147126.09999999995
2018-02-06,1325.42,59.0,0.0,146233.42999999993
2018-02-07,1319.14,59.0,0.0,145862.90999999997
2018-02-08,1322.15,59.0,0.0,146040.49999999994
2018-02-09,1316.14,59.0,0.0,145685.90999999997
2018-02-12,1322.58,59.0,0.0,146065.86999999994
2018-02-13,1331.87,59.0,0.0,146613.97999999992
2018-02-14,1353.88,59.0,0.0,147912.56999999995
2018-02-15,1354.01,59.0,0.0,147920.23999999993
2018-02-16,1347.3,59.0,0.0,147524.34999999995
2018-02-19,1345.43,59.0,0.0,147414.01999999996
2018-02-20,1330.01,59.0,0.0,146504.23999999993
2018-02-21,1326.9,59.0,0.0,146320.74999999994
2018-02-22,1330.6,59.0,0.0,146539.04999999993
2018-02-23,1329.97,59.0,0.0,146501.87999999995
2018-02-26,1332.3,59.0,0.0,146639.34999999995
2018-02-27,1317.58,59.0,0.0,145770.86999999994
2018-02-28,1317.48,59.0,0.0,145764.96999999997
2018-03-01,1317.12,59.0,0.0,145743.72999999992
2018-03-02,1322.49,59.0,0.0,146060.55999999994
2018-03-05,1321.04,59.0,0.0,145975.00999999995
2018-03-06,1339.18,59.0,0.0,147045.26999999996
2018-03-07,1324.59,59.0,0.0,146184.45999999996
2018-03-08,1320.98,59.0,0.0,145971.46999999997
2018-03-09,1323.49,59.0,0.0,146119.55999999994
2018-03-12,1325.13,59.0,0.0,146216.31999999995
2018-03-13,1326.43,59.0,0.0,146293.01999999996
2018-03-14,1325.33,59.0,0.0,146228.11999999994
2018-03-15,1315.93,59.0,0.0,145673.51999999996
2018-03-16,1313.86,-60.0,1.0,145551.38999999996
2018-03-19,1317.15,-60.0,0.0,145353.98999999993
2018-03-20,1310.13,-60.0,0.0,145775.18999999994
2018-03-21,1332.14,-60.0,0.0,144454.5899999999
2018-03-22,1332.81,-60.0,0.0,144414.38999999996
2018-03-23,1347.23,-60.0,0.0,143549.18999999994
2018-03-26,1352.99,-60.0,0.0,143203.58999999994
2018-03-27,1345.53,-60.0,0.0,143651.18999999994
2018-03-28,1326.62,-60.0,0.0,144785.78999999992
2018-03-29,1325.33,-60.0,0.0,144863.18999999994
2018-04-02,1341.67,-60.0,0.0,143882.78999999992
2018-04-03,1333.28,-60.0,0.0,144386.18999999994
2018-04-04,1333.58,-60.0,0.0,144368.18999999994
2018-04-05,1331.02,-60.0,0.0,144521.78999999992
2018-04-06,1333.33,-60.0,0.0,144383.18999999994
2018-04-09,1336.58,-60.0,0.0,144188.18999999994
2018-04-10,1341.89,-60.0,0.0,143869.5899999999
2018-04-11,1352.96,-60.0,0.0,143205.38999999993
2018-04-12,1337.97,-60.0,0.0,144104.78999999992
2018-04-13,1345.47,-60.0,0.0,143654.78999999992
2018-04-16,1348.16,-60.0,0.0,143493.38999999993
2018-04-17,1346.37,-60.0,0.0,143600.78999999992
2018-04-18,1350.64,-60.0,0.0,143344.5899999999
2018-04-19,1344.53,-60.0,0.0,143711.18999999994
2018-04-20,1335.58,-60.0,0.0,144248.18999999994
2018-04-23,1324.62,-60.0,0.0,144905.78999999992
2018-04-24,1331.75,-60.0,0.0,144477.98999999993
2018-04-25,1322.74,-60.0,0.0,145018.58999999994
2018-04-26,1318.05,-60.0,0.0,145299.98999999993
2018-04-27,1323.58,-60.0,0.0,144968.18999999994
2018-04-30,1315.24,-60.0,0.0,145468.58999999994
2018-05-01,1305.65,-61.0,1.0,146043.98999999993
2018-05-02,1305.94,-61.0,0.0,146026.29999999996
2018-05-03,1312.89,-61.0,0.0,145602.34999999995
2018-05-04,1315.12,-61.0,0.0,145466.31999999995
2018-05-07,1315.88,-61.0,0.0,145419.95999999996
2018-05-08,1315.32,-61.0,0.0,145454.11999999997
2018-05-09,1312.53,-61.0,0.0,145624.30999999994
2018-05-10,1321.25,-61.0,0.0,145092.38999999996
2018-05-11,1318.21,-61.0,0.0,145277.82999999996
2018-05-14,1313.84,-61.0,0.0,145544.39999999997
2018-05-15,1292.9,-61.0,0.0,146821.73999999993
2018-05-16,1291.85,-61.0,0.0,146885.78999999998
2018-05-17,1289.62,-61.0,0.0,147021.81999999995
2018-05-18,1293.14,-61.0,0.0,146807.09999999995
2018-05-21,1292.57,-61.0,0.0,146841.86999999997
2018-05-22,1293.57,-61.0,0.0,146780.86999999997
2018-05-23,1295.03,-61.0,0.0,146691.80999999994
2018-05-24,1304.47,-61.0,0.0,146115.96999999997
2018-05-25,1301.6,-61.0,0.0,146291.03999999998
2018-05-27,1298.88,-61.0,0.0,146456.95999999996
2018-05-28,1298.12,-61.0,0.0,146503.31999999995
2018-05-29,1302.18,-61.0,0.0,146255.65999999995
2018-05-30,1302.64,-61.0,0.0,146227.59999999995
2018-05-31,1299.49,-61.0,0.0,146419.74999999994
2018-06-01,1293.29,-61.0,0.0,146797.94999999995
2018-06-04,1292.06,-61.0,0.0,146872.97999999995
2018-06-05,1296.51,-61.0,0.0,146601.52999999997
2018-06-06,1296.6,-61.0,0.0,146596.03999999998
2018-06-07,1297.18,-61.0,0.0,146560.65999999995
