0,1,2
2015-06-11,100368.05000000009,0.024
2015-05-28,103567.09000000008,0.024
2015-05-14,105734.51000000008,0.024
2015-04-30,113586.2700000001,0.024
2015-04-16,116038.38000000002,0.024
2015-04-02,116295.89000000009,0.024
2015-03-19,110877.5800000001,0.024
2015-03-05,112391.64000000004,0.024
2015-02-19,112584.04000000004,0.024
2015-02-05,118113.91000000006,0.024
2015-01-22,117197.17000000009,0.024
2015-01-08,113444.55000000006,0.024
2014-12-24,112726.61000000009,0.024
2014-12-10,101365.23000000007,0.024
2014-11-26,100122.17000000003,0.024
2014-11-12,98687.54999999997,0.024
2014-10-29,98838.61000000002,0.024
2014-10-15,101124.22000000004,0.024
2014-10-01,100554.23999999999,0.024
2014-09-17,97314.73000000004,0.024
2014-09-03,94852.52000000005,0.024
2014-08-20,98876.25000000003,0.024
2014-08-06,102566.67000000004,0.024
2014-07-23,102356.10000000005,0.024
2014-07-09,102394.35000000002,0.024
2014-06-25,99765.06000000001,0.024
2014-06-11,101951.53000000001,0.024
2014-05-28,101346.73,0.024
2014-05-14,93296.78999999996,0.024
2014-04-30,92152.62999999996,0.024
2014-04-16,91396.86999999997,0.024
2014-04-02,91162.66000000002,0.024
2014-03-19,88180.33000000003,0.024
2014-03-05,91357.54000000005,0.024
2014-02-19,92316.17000000003,0.024
2014-02-05,96489.85000000005,0.024
2014-01-22,96927.95000000007,0.024
2014-01-08,94776.4300000001,0.024
2013-12-25,91816.3900000001,0.024
2013-12-11,87006.86000000007,0.024
2013-11-27,91010.77000000002,0.024
2013-11-13,97800.37,0.024
2013-10-30,104169.54000000004,0.024
2013-10-16,101258.73000000007,0.024
2013-10-02,105695.75000000006,0.024
2013-09-18,109998.88000000005,0.024
2013-09-04,107699.65000000007,0.024
2013-08-21,107860.40000000001,0.024
2013-08-07,108237.00999999998,0.024
2013-07-24,103784.60999999996,0.024
2013-07-10,105140.20999999998,0.024
2013-06-26,96900.61000000002,0.024
2013-06-12,104379.11000000002,0.024
2013-05-29,104817.51000000005,0.024
2013-05-15,102936.66000000003,0.024
2013-05-01,106967.31,0.024
2013-04-17,110279.80999999997,0.024
2013-04-03,117231.70999999993,0.024
2013-03-19,120273.05999999992,0.024
2013-03-05,120082.12999999992,0.024
2013-02-19,120120.47999999992,0.024
2013-02-05,126921.79999999989,0.024
2013-01-22,125946.66999999991,0.024
2013-01-08,124635.03999999992,0.024
2012-12-25,123819.5399999999,0.024
2012-12-11,125211.20999999988,0.024
2012-11-27,127368.4999999999,0.024
2012-11-13,127969.4599999999,0.024
2012-10-30,126042.5599999999,0.024
2012-10-16,123611.5299999999,0.024
2012-10-02,126315.89999999989,0.024
2012-09-18,124785.31999999989,0.024
2012-09-04,116709.23999999987,0.024
2012-08-21,122481.73999999992,0.024
2012-08-07,123332.38999999991,0.024
2012-07-24,122893.9799999999,0.024
2012-07-10,123460.45999999995,0.024
2012-06-26,125242.41999999991,0.024
2012-06-12,123559.47999999991,0.024
2012-05-29,122586.12999999992,0.024
2012-05-15,127047.5299999999,0.024
2012-05-01,125914.93999999993,0.024
2012-04-17,119936.83999999992,0.024
2012-04-03,117124.78999999994,0.024
2012-03-20,115945.97999999998,0.024
2012-03-06,110955.78999999995,0.024
2012-02-21,114934.53999999998,0.024
2012-02-07,107931.23999999999,0.024
2012-01-24,103438.84000000003,0.024
2012-01-10,105006.34000000003,0.024
2011-12-27,100284.21000000004,0.024
2011-12-13,98325.68000000004,0.024
2011-11-29,101967.73000000008,0.024
2011-11-15,99159.28000000003,0.024
2011-11-01,100660.72000000003,0.024
2011-10-18,95521.72999999998,0.024
2011-10-04,91422.32999999997,0.024
2011-09-20,92939.43999999996,0.024
2011-09-06,97300.63999999997,0.024
2011-08-23,93036.76999999997,0.024
2011-08-09,100344.76999999997,0.024
2011-07-26,94673.37000000001,0.024
2011-07-12,96085.67000000001,0.024
2011-06-28,96175.92,0.024
2011-06-14,93469.32,0.024
2011-05-31,96436.42,0.024
2011-05-17,94207.91999999998,0.024
2011-05-03,91062.22000000002,0.024
2017-04-13,104595.44999999998,0.025
2017-03-30,102403.12999999996,0.025
2017-03-16,101430.48999999996,0.025
2017-03-02,100928.43,0.025
2017-02-16,103886.77999999993,0.025
2017-02-02,100361.84999999995,0.025
2017-01-19,104511.11999999998,0.025
2017-01-05,106424.99999999996,0.025
2016-12-22,105763.31999999998,0.025
2016-12-08,105958.41999999997,0.025
2016-11-24,106769.06999999995,0.025
2016-11-10,110760.5699999999,0.025
2016-10-27,112197.26999999989,0.025
2016-10-13,109685.09999999986,0.025
2016-09-29,105760.82999999989,0.025
2016-09-15,106325.93999999989,0.025
2016-09-01,109260.6899999999,0.025
2016-08-18,108258.76999999993,0.025
2016-08-04,109580.81999999992,0.025
2016-07-21,106535.31999999992,0.025
2016-07-07,103692.41999999994,0.025
2016-06-23,97450.5999999999,0.025
2016-06-09,92395.53999999995,0.025
2016-05-26,87414.99999999994,0.025
2016-05-12,87239.49999999996,0.025
2016-04-28,87802.70999999992,0.025
2016-04-14,91591.83999999994,0.025
2016-03-31,85579.12999999996,0.025
2016-03-17,83080.38999999991,0.025
2016-03-03,82339.80999999991,0.025
2016-02-18,81903.54999999996,0.025
2016-02-04,75134.69999999997,0.025
2016-01-21,77201.98999999993,0.025
2016-01-07,77344.71999999993,0.025
2015-12-24,78570.71999999993,0.025
2015-12-10,77021.45999999992,0.025
2015-11-26,74837.84999999998,0.025
2015-11-12,71956.22999999998,0.025
2015-10-29,78099.58999999997,0.025
2015-10-15,77877.85000000003,0.025
2015-10-01,75398.74000000002,0.025
2015-09-17,70772.08000000005,0.025
2015-09-03,74658.71000000005,0.025
2015-08-20,73324.72000000004,0.025
2015-08-06,68697.31000000003,0.025
2015-07-23,73905.05000000006,0.025
2015-07-09,76111.2300000001,0.025
2015-06-25,77703.81000000007,0.025
2015-06-11,79563.53000000007,0.025
2015-05-28,82762.57000000007,0.025
2015-05-14,84929.99000000006,0.025
2015-04-30,94103.59000000005,0.025
2015-04-16,97241.15999999999,0.025
2015-04-02,97498.67000000009,0.025
2015-03-19,94451.58000000009,0.025
2015-03-05,97923.74000000005,0.025
2015-02-19,98116.14000000004,0.025
2015-02-05,102714.4200000001,0.025
2015-01-22,102682.46000000008,0.025
2015-01-08,101969.75000000007,0.025
2014-12-24,107365.85000000005,0.025
2014-12-10,106522.47000000009,0.025
2014-11-26,105279.41000000005,0.025
2014-11-12,103874.39,0.025
2014-10-29,104073.65000000004,0.025
2014-10-15,106387.78000000004,0.025
2014-10-01,105810.34000000001,0.025
2014-09-17,102587.62000000007,0.025
2014-09-03,101525.46000000004,0.025
2014-08-20,105198.23000000001,0.025
2014-08-06,109239.61000000004,0.025
2014-07-23,109029.04000000005,0.025
2014-07-09,109067.29000000002,0.025
2014-06-25,106438.00000000001,0.025
2014-06-11,108624.47000000002,0.025
2014-05-28,108019.67,0.025
2014-05-14,99969.72999999997,0.025
2014-04-30,98825.56999999996,0.025
2014-04-16,98069.80999999997,0.025
2014-04-02,99597.81999999999,0.025
2014-03-19,94440.49000000006,0.025
2014-03-05,97617.70000000003,0.025
2014-02-19,98576.33,0.025
2014-02-05,102755.73,0.025
2014-01-22,103227.10000000003,0.025
2014-01-08,101075.58000000006,0.025
2013-12-25,102597.02000000003,0.025
2013-12-11,97302.01000000004,0.025
2013-11-27,101302.92000000007,0.025
2013-11-13,101432.48000000003,0.025
2013-10-30,107784.85000000003,0.025
2013-10-16,104874.04000000007,0.025
2013-10-02,109311.06000000006,0.025
2013-09-18,113614.19000000005,0.025
2013-09-04,111314.96000000006,0.025
2013-08-21,111475.71,0.025
2013-08-07,111852.31999999998,0.025
2013-07-24,107399.91999999995,0.025
2013-07-10,108755.51999999997,0.025
2013-06-26,100515.92000000001,0.025
2013-06-12,107994.42000000001,0.025
2013-05-29,107738.22000000002,0.025
2013-05-15,108522.87,0.025
2013-05-01,110561.37,0.025
2013-04-17,114186.97,0.025
2013-04-03,120825.76999999993,0.025
2013-03-19,123016.46999999993,0.025
2013-03-05,122822.40999999993,0.025
2013-02-19,119357.41999999998,0.025
2013-02-05,126158.73999999995,0.025
2013-01-22,125183.60999999994,0.025
2013-01-08,123824.63999999996,0.025
2012-12-25,123017.48999999995,0.025
2012-12-11,124258.28999999992,0.025
2012-11-27,123013.16999999994,0.025
2012-11-13,122412.20999999993,0.025
2012-10-30,123624.90999999993,0.025
2012-10-16,118870.87999999993,0.025
2012-10-02,121575.24999999993,0.025
2012-09-18,120044.66999999993,0.025
2012-09-04,114294.73999999993,0.025
2012-08-21,121239.89,0.025
2012-08-07,122081.93999999996,0.025
2012-07-24,121618.72999999995,0.025
2012-07-10,122302.73000000003,0.025
2012-06-26,124195.86999999998,0.025
2012-06-12,122512.92999999998,0.025
2012-05-29,121539.57999999999,0.025
2012-05-15,126000.97999999997,0.025
2012-05-01,124868.39000000003,0.025
2012-04-17,118946.49,0.025
2012-04-03,116134.44000000002,0.025
2012-03-20,114920.68000000005,0.025
2012-03-06,109930.49000000002,0.025
2012-02-21,113909.24000000002,0.025
2012-02-07,101380.14000000004,0.025
2012-01-24,99593.44000000005,0.025
2012-01-10,101192.29000000005,0.025
2011-12-27,95860.59000000004,0.025
2011-12-13,93902.06000000004,0.025
2011-11-29,97544.11000000003,0.025
2011-11-15,94800.06,0.025
2011-11-01,91927.95000000001,0.025
2011-10-18,84298.15999999997,0.025
2011-10-04,80198.75999999997,0.025
2011-09-20,81715.86999999995,0.025
2011-09-06,86026.56999999996,0.025
2011-08-23,81762.69999999997,0.025
2011-08-09,85212.74999999996,0.025
2011-07-26,81045.14999999992,0.025
2011-07-12,82924.09999999996,0.025
2011-06-28,82900.89999999994,0.025
2011-06-14,80194.29999999994,0.025
2011-05-31,82943.39999999992,0.025
2011-05-17,80714.89999999997,0.025
2011-05-03,77569.19999999994,0.025
2017-04-13,103771.43999999999,0.026
2017-03-30,100573.02000000002,0.026
2017-03-16,99449.31999999998,0.026
2017-03-02,99370.12000000002,0.026
2017-02-16,101674.75000000001,0.026
2017-02-02,98149.82000000004,0.026
2017-01-19,102299.09000000001,0.026
2017-01-05,104113.97000000004,0.026
2016-12-22,103552.79000000001,0.026
2016-12-08,103747.88999999998,0.026
2016-11-24,104558.54000000002,0.026
2016-11-10,108572.22999999998,0.026
2016-10-27,110847.23999999998,0.026
2016-10-13,108335.06999999995,0.026
2016-09-29,104410.79999999997,0.026
2016-09-15,104975.90999999997,0.026
2016-09-01,107910.65999999999,0.026
2016-08-18,106908.74000000002,0.026
2016-08-04,108230.79000000001,0.026
2016-07-21,105185.29000000001,0.026
2016-07-07,102170.79,0.026
2016-06-23,95763.08999999995,0.026
2016-06-09,90691.9,0.026
2016-05-26,84801.59,0.026
2016-05-12,84626.09000000001,0.026
2016-04-28,85189.29999999997,0.026
2016-04-14,88978.43,0.026
2016-03-31,87289.40000000001,0.026
2016-03-17,84209.51999999995,0.026
2016-03-03,85762.25999999988,0.026
2016-02-18,85330.09999999992,0.026
2016-02-04,80971.10999999991,0.026
2016-01-21,83599.54999999987,0.026
2016-01-07,83742.27999999993,0.026
2015-12-24,84968.27999999993,0.026
2015-12-10,83419.01999999992,0.026
2015-11-26,81233.90999999992,0.026
2015-11-12,78352.28999999992,0.026
2015-10-29,84495.6499999999,0.026
2015-10-15,84273.90999999997,0.026
2015-10-01,81794.79999999996,0.026
2015-09-17,74476.44999999998,0.026
2015-09-03,78363.07999999999,0.026
2015-08-20,79837.80999999995,0.026
2015-08-06,73929.00999999998,0.026
2015-07-23,80418.14000000003,0.026
2015-07-09,80023.82,0.026
2015-06-25,84216.89999999998,0.026
2015-06-11,86076.61999999998,0.026
2015-05-28,89275.65999999997,0.026
2015-05-14,91780.56000000001,0.026
2015-04-30,96730.45999999999,0.026
2015-04-16,99323.99,0.026
2015-04-02,99581.50000000001,0.026
2015-03-19,94168.83000000005,0.026
2015-03-05,95682.89000000007,0.026
2015-02-19,95875.29000000007,0.026
2015-02-05,100472.28000000003,0.026
2015-01-22,100431.49000000005,0.026
2015-01-08,103961.07000000002,0.026
2014-12-24,110604.63000000002,0.026
2014-12-10,109761.25000000006,0.026
2014-11-26,111479.59000000004,0.026
2014-11-12,107113.16999999997,0.026
2014-10-29,107312.43000000001,0.026
2014-10-15,109626.56000000001,0.026
2014-10-01,108185.91999999997,0.026
2014-09-17,104047.31000000001,0.026
2014-09-03,102985.15000000001,0.026
2014-08-20,106657.91999999998,0.026
2014-08-06,110699.30000000002,0.026
2014-07-23,110371.70000000003,0.026
2014-07-09,110409.95,0.026
2014-06-25,107780.65999999999,0.026
2014-06-11,109967.12999999999,0.026
2014-05-28,109362.32999999997,0.026
2014-05-14,101312.38999999994,0.026
2014-04-30,100168.22999999994,0.026
2014-04-16,99412.46999999994,0.026
2014-04-02,100940.47999999997,0.026
2014-03-19,99591.35999999999,0.026
2014-03-05,102768.56999999996,0.026
2014-02-19,103727.19999999994,0.026
2014-02-05,107906.59999999993,0.026
2014-01-22,109763.96999999997,0.026
2014-01-08,107575.85000000002,0.026
2013-12-25,110553.81000000001,0.026
2013-12-11,105258.79999999996,0.026
2013-11-27,103854.22,0.026
2013-11-13,101563.49999999999,0.026
2013-10-30,106706.54000000004,0.026
2013-10-16,105005.06000000003,0.026
2013-10-02,109442.08000000002,0.026
2013-09-18,113745.21,0.026
2013-09-04,111429.38000000005,0.026
2013-08-21,111585.77999999998,0.026
2013-08-07,113762.42999999996,0.026
2013-07-24,108794.32999999999,0.026
2013-07-10,110163.83000000003,0.026
2013-06-26,101924.23000000001,0.026
2013-06-12,109402.73000000001,0.026
2013-05-29,109146.53000000001,0.026
2013-05-15,106474.13,0.026
2013-05-01,107991.08000000002,0.026
2013-04-17,111577.73000000001,0.026
2013-04-03,118255.47999999995,0.026
2013-03-19,120446.17999999998,0.026
2013-03-05,120252.11999999998,0.026
2013-02-19,119010.73,0.026
2013-02-05,123374.83999999998,0.026
2013-01-22,123190.31000000003,0.026
2013-01-08,121831.34000000004,0.026
2012-12-25,121024.19000000003,0.026
2012-12-11,117988.44,0.026
2012-11-27,118395.15000000004,0.026
2012-11-13,117952.11000000002,0.026
2012-10-30,119164.81000000001,0.026
2012-10-16,114336.93999999999,0.026
2012-10-02,117041.30999999998,0.026
2012-09-18,115510.72999999998,0.026
2012-09-04,109760.79999999999,0.026
2012-08-21,116705.95000000006,0.026
2012-08-07,117548.00000000001,0.026
2012-07-24,116230.44000000003,0.026
2012-07-10,117768.79000000008,0.026
2012-06-26,119661.93000000004,0.026
2012-06-12,118480.79000000002,0.026
2012-05-29,117507.44000000003,0.026
2012-05-15,121968.84000000001,0.026
2012-05-01,120836.25000000007,0.026
2012-04-17,116191.15000000004,0.026
2012-04-03,118821.70000000003,0.026
2012-03-20,120348.74000000005,0.026
2012-03-06,115358.55000000002,0.026
2012-02-21,119337.30000000002,0.026
2012-02-07,106808.20000000004,0.026
2012-01-24,105021.50000000004,0.026
2012-01-10,106620.35000000005,0.026
2011-12-27,101014.50000000003,0.026
2011-12-13,99383.66000000002,0.026
2011-11-29,103025.71,0.026
2011-11-15,100281.65999999997,0.026
2011-11-01,97409.54999999999,0.026
2011-10-18,89779.75999999995,0.026
2011-10-04,85680.35999999994,0.026
2011-09-20,87197.46999999993,0.026
2011-09-06,91508.16999999994,0.026
2011-08-23,87244.29999999994,0.026
2011-08-09,90694.34999999993,0.026
2011-07-26,86526.7499999999,0.026
2011-07-12,88405.69999999994,0.026
2011-06-28,88382.49999999991,0.026
2011-06-14,85675.89999999992,0.026
2011-05-31,88424.9999999999,0.026
2011-05-17,86196.49999999994,0.026
2011-05-03,83050.79999999992,0.026
2017-04-13,103830.04000000002,0.027
2017-03-30,100631.62000000005,0.027
2017-03-16,99507.92000000001,0.027
2017-03-02,99428.72000000006,0.027
2017-02-16,101733.35000000005,0.027
2017-02-02,98208.42000000007,0.027
2017-01-19,101828.41000000008,0.027
2017-01-05,103350.1600000001,0.027
2016-12-22,104174.3200000001,0.027
2016-12-08,103810.86000000007,0.027
2016-11-24,104621.51000000005,0.027
2016-11-10,108635.20000000001,0.027
2016-10-27,110910.21,0.027
2016-10-13,108398.03999999998,0.027
2016-09-29,104473.77,0.027
2016-09-15,105038.88,0.027
2016-09-01,107786.56000000001,0.027
2016-08-18,107017.66,0.027
2016-08-04,108335.88999999998,0.027
2016-07-21,105612.22999999995,0.027
2016-07-07,102908.26999999997,0.027
2016-06-23,96497.92999999988,0.027
2016-06-09,91419.05999999991,0.027
2016-05-26,85576.74999999991,0.027
2016-05-12,85360.13999999994,0.027
2016-04-28,85917.0899999999,0.027
2016-04-14,89706.21999999991,0.027
2016-03-31,88017.18999999993,0.027
2016-03-17,84937.30999999987,0.027
2016-03-03,86490.0499999998,0.027
2016-02-18,85557.0399999998,0.027
2016-02-04,79234.85999999986,0.027
2016-01-21,84309.69999999984,0.027
2016-01-07,91957.82999999987,0.027
2015-12-24,93183.82999999987,0.027
2015-12-10,91650.52999999987,0.027
2015-11-26,89445.08999999985,0.027
2015-11-12,86563.46999999986,0.027
2015-10-29,92740.12999999983,0.027
2015-10-15,92518.3899999999,0.027
2015-10-01,90039.27999999988,0.027
2015-09-17,82720.92999999993,0.027
2015-09-03,86607.55999999994,0.027
2015-08-20,88082.2899999999,0.027
2015-08-06,85930.55999999994,0.027
2015-07-23,83319.14999999998,0.027
2015-07-09,81459.63,0.027
2015-06-25,85342.20999999999,0.027
2015-06-11,87512.43,0.027
2015-05-28,90029.43,0.027
2015-05-14,92534.33000000003,0.027
2015-04-30,97484.23000000001,0.027
2015-04-16,97860.16000000005,0.027
2015-04-02,100369.62000000007,0.027
2015-03-19,94991.71000000011,0.027
2015-03-05,96111.97000000009,0.027
2015-02-19,96663.41000000006,0.027
2015-02-05,101229.01000000013,0.027
2015-01-22,101219.61000000007,0.027
2015-01-08,107213.23000000005,0.027
2014-12-24,113976.91000000005,0.027
2014-12-10,103303.6700000001,0.027
2014-11-26,105022.01000000008,0.027
2014-11-12,100655.59000000001,0.027
2014-10-29,100854.85000000005,0.027
2014-10-15,103168.98000000005,0.027
2014-10-01,101695.04000000002,0.027
2014-09-17,97556.43000000007,0.027
2014-09-03,96494.27000000003,0.027
2014-08-20,100245.34,0.027
2014-08-06,104276.95000000001,0.027
2014-07-23,103949.35000000002,0.027
2014-07-09,103987.60000000005,0.027
2014-06-25,105214.80000000005,0.027
2014-06-11,110311.32000000005,0.027
2014-05-28,109706.52000000003,0.027
2014-05-14,101656.58,0.027
2014-04-30,100512.41999999997,0.027
2014-04-16,99756.65999999997,0.027
2014-04-02,101284.67,0.027
2014-03-19,99935.55000000002,0.027
2014-03-05,103086.46,0.027
2014-02-19,104037.78999999996,0.027
2014-02-05,106665.13999999997,0.027
2014-01-22,110074.56,0.027
2014-01-08,107886.44000000005,0.027
2013-12-25,110864.40000000004,0.027
2013-12-11,103655.44000000003,0.027
2013-11-27,104408.56000000003,0.027
2013-11-13,101635.78000000001,0.027
2013-10-30,106778.82000000007,0.027
2013-10-16,105071.55000000002,0.027
2013-10-02,108694.51000000001,0.027
2013-09-18,113811.7,0.027
2013-09-04,111495.87000000001,0.027
2013-08-21,111652.26999999995,0.027
2013-08-07,110733.82999999999,0.027
2013-07-24,108798.88999999997,0.027
2013-07-10,110161.79,0.027
2013-06-26,101922.18999999997,0.027
2013-06-12,109400.68999999997,0.027
2013-05-29,109144.48999999998,0.027
2013-05-15,106472.08999999997,0.027
2013-05-01,107975.83999999997,0.027
2013-04-17,113617.93999999997,0.027
2013-04-03,118240.2399999999,0.027
2013-03-19,120430.93999999993,0.027
2013-03-05,120236.87999999993,0.027
2013-02-19,118995.48999999995,0.027
2013-02-05,123359.59999999993,0.027
2013-01-22,123175.06999999998,0.027
2013-01-08,121816.09999999999,0.027
2012-12-25,121008.94999999998,0.027
2012-12-11,117076.27999999997,0.027
2012-11-27,118384.91999999994,0.027
2012-11-13,117941.87999999998,0.027
2012-10-30,119154.57999999997,0.027
2012-10-16,114363.62999999996,0.027
2012-10-02,117027.32999999991,0.027
2012-09-18,115471.95999999993,0.027
2012-09-04,109752.60999999993,0.027
2012-08-21,116697.76,0.027
2012-08-07,117587.60999999994,0.027
2012-07-24,116270.04999999996,0.027
2012-07-10,117808.40000000001,0.027
2012-06-26,119701.54000000002,0.027
2012-06-12,118520.40000000001,0.027
2012-05-29,117547.05000000002,0.027
2012-05-15,122008.45,0.027
2012-05-01,120875.86000000006,0.027
2012-04-17,116230.76000000002,0.027
2012-04-03,118861.31000000001,0.027
2012-03-20,117113.43000000005,0.027
2012-03-06,115471.24000000002,0.027
2012-02-21,119449.99000000002,0.027
2012-02-07,106920.89000000004,0.027
2012-01-24,105134.19000000005,0.027
2012-01-10,106733.04000000005,0.027
2011-12-27,101127.19000000003,0.027
2011-12-13,99464.69,0.027
2011-11-29,103091.09,0.027
2011-11-15,100389.83999999997,0.027
2011-11-01,97507.49999999997,0.027
2011-10-18,89887.43999999994,0.027
2011-10-04,88647.98999999995,0.027
2011-09-20,93085.89999999992,0.027
2011-09-06,97396.59999999993,0.027
2011-08-23,93132.72999999994,0.027
2011-08-09,96640.82999999991,0.027
2011-07-26,92473.22999999988,0.027
2011-07-12,94352.17999999992,0.027
2011-06-28,94328.9799999999,0.027
2011-06-14,91622.3799999999,0.027
2011-05-31,94371.47999999988,0.027
2011-05-17,92142.97999999992,0.027
2011-05-03,89901.37999999987,0.027
2017-04-13,102126.75999999998,0.028
2017-03-30,98923.92000000003,0.028
2017-03-16,97783.60999999999,0.028
2017-03-02,96609.01000000001,0.028
2017-02-16,96424.23,0.028
2017-02-02,97632.63,0.028
2017-01-19,96512.15000000001,0.028
2017-01-05,98630.63000000002,0.028
2016-12-22,98865.23000000001,0.028
2016-12-08,99954.23000000004,0.028
2016-11-24,100764.88000000002,0.028
2016-11-10,104426.26999999999,0.028
2016-10-27,107015.13,0.028
2016-10-13,104483.56999999998,0.028
2016-09-29,100584.04000000002,0.028
2016-09-15,101140.18000000002,0.028
2016-09-01,103873.17,0.028
2016-08-18,103104.26999999999,0.028
2016-08-04,104299.49999999997,0.028
2016-07-21,101470.34,0.028
2016-07-07,98032.24,0.028
2016-06-23,90855.66999999995,0.028
2016-06-09,85796.76999999999,0.028
2016-05-26,88895.59,0.028
2016-05-12,88788.89,0.028
2016-04-28,89120.67999999998,0.028
2016-04-14,93105.01000000001,0.028
2016-03-31,92556.44000000002,0.028
2016-03-17,90341.42999999998,0.028
2016-03-03,91894.16999999991,0.028
2016-02-18,90961.15999999992,0.028
2016-02-04,84638.97999999997,0.028
2016-01-21,88829.92999999993,0.028
2016-01-07,98877.19999999992,0.028
2015-12-24,100103.19999999992,0.028
2015-12-10,98537.39999999992,0.028
2015-11-26,96343.44999999997,0.028
2015-11-12,92380.20999999996,0.028
2015-10-29,98556.86999999994,0.028
2015-10-15,98335.13,0.028
2015-10-01,95856.01999999999,0.028
2015-09-17,88548.51000000001,0.028
2015-09-03,92435.14000000001,0.028
2015-08-20,93909.86999999998,0.028
2015-08-06,91758.14000000001,0.028
2015-07-23,89146.73000000005,0.028
2015-07-09,87287.21000000008,0.028
2015-06-25,91411.69000000006,0.028
2015-06-11,93401.71000000011,0.028
2015-05-28,95918.71000000011,0.028
2015-05-14,100116.2800000001,0.028
2015-04-30,105066.18000000008,0.028
2015-04-16,104723.76000000008,0.028
2015-04-02,101875.82000000008,0.028
2015-03-19,102535.86000000007,0.028
2015-03-05,97624.57000000007,0.028
2015-02-19,98176.0100000001,0.028
2015-02-05,102741.6100000001,0.028
2015-01-22,102732.21000000005,0.028
2015-01-08,108725.83000000003,0.028
2014-12-24,115489.51000000002,0.028
2014-12-10,104816.27000000006,0.028
2014-11-26,105019.36000000006,0.028
2014-11-12,100652.93999999999,0.028
2014-10-29,100852.20000000003,0.028
2014-10-15,103166.33000000003,0.028
2014-10-01,101441.51000000005,0.028
2014-09-17,100381.55000000006,0.028
2014-09-03,95978.10000000005,0.028
2014-08-20,99737.00999999998,0.028
2014-08-06,103724.40000000002,0.028
2014-07-23,103396.80000000003,0.028
2014-07-09,103470.25000000001,0.028
2014-06-25,104697.45000000001,0.028
2014-06-11,109793.97000000002,0.028
2014-05-28,109189.17,0.028
2014-05-14,101139.22999999997,0.028
2014-04-30,99997.71999999996,0.028
2014-04-16,99241.95999999996,0.028
2014-04-02,100357.67,0.028
2014-03-19,98609.55000000002,0.028
2014-03-05,101760.46,0.028
2014-02-19,102711.78999999996,0.028
2014-02-05,105339.13999999997,0.028
2014-01-22,108748.56,0.028
2014-01-08,106560.44000000005,0.028
2013-12-25,109538.40000000004,0.028
2013-12-11,102329.44000000003,0.028
2013-11-27,103082.56000000003,0.028
2013-11-13,100309.78000000001,0.028
2013-10-30,105452.82000000007,0.028
2013-10-16,103745.55000000002,0.028
2013-10-02,107368.51000000001,0.028
2013-09-18,112485.7,0.028
2013-09-04,110169.87000000001,0.028
2013-08-21,111407.86999999994,0.028
2013-08-07,109917.42999999996,0.028
2013-07-24,107982.48999999998,0.028
2013-07-10,109345.39,0.028
2013-06-26,108699.63999999996,0.028
2013-06-12,114932.38999999996,0.028
2013-05-29,114670.53999999996,0.028
2013-05-15,111998.13999999996,0.028
2013-05-01,113501.88999999996,0.028
2013-04-17,119143.98999999996,0.028
2013-04-03,123766.28999999989,0.028
2013-03-19,125956.98999999995,0.028
2013-03-05,125762.92999999995,0.028
2013-02-19,127716.68999999993,0.028
2013-02-05,134561.9499999999,0.028
2013-01-22,134377.41999999993,0.028
2013-01-08,133018.44999999995,0.028
2012-12-25,132211.29999999996,0.028
2012-12-11,128278.62999999995,0.028
2012-11-27,128461.77999999993,0.028
2012-11-13,129144.22999999995,0.028
2012-10-30,130356.92999999995,0.028
2012-10-16,124384.79999999994,0.028
2012-10-02,128179.17999999989,0.028
2012-09-18,126623.80999999991,0.028
2012-09-04,120904.4599999999,0.028
2012-08-21,127849.60999999997,0.028
2012-08-07,128659.30999999995,0.028
2012-07-24,127341.74999999991,0.028
2012-07-10,128880.09999999996,0.028
2012-06-26,130773.23999999998,0.028
2012-06-12,129592.09999999996,0.028
2012-05-29,128618.74999999997,0.028
2012-05-15,126720.39999999997,0.028
2012-05-01,125610.21000000004,0.028
2012-04-17,120965.11,0.028
2012-04-03,123595.65999999999,0.028
2012-03-20,121847.78000000003,0.028
2012-03-06,120205.59,0.028
2012-02-21,124184.34,0.028
2012-02-07,109855.24000000003,0.028
2012-01-24,105961.74999999999,0.028
2012-01-10,107560.59999999999,0.028
2011-12-27,102405.95000000001,0.028
2011-12-13,100743.44999999998,0.028
2011-11-29,104369.84999999998,0.028
2011-11-15,101668.59999999995,0.028
2011-11-01,98786.25999999995,0.028
2011-10-18,91166.19999999992,0.028
2011-10-04,89926.74999999993,0.028
2011-09-20,88828.9099999999,0.028
2011-09-06,93300.12999999993,0.028
2011-08-23,89036.25999999994,0.028
2011-08-09,92630.45999999992,0.028
2011-07-26,88462.85999999988,0.028
2011-07-12,90335.85999999991,0.028
2011-06-28,90338.6099999999,0.028
2011-06-14,87632.00999999991,0.028
2011-05-31,90381.10999999988,0.028
2011-05-17,88152.60999999987,0.028
2011-05-03,85958.70999999989,0.028
2017-04-13,102124.66,0.029
2017-03-30,98921.82000000005,0.029
2017-03-16,97781.51000000001,0.029
2017-03-02,96606.91000000003,0.029
2017-02-16,96422.13000000002,0.029
2017-02-02,97630.53000000003,0.029
2017-01-19,96510.05000000003,0.029
2017-01-05,98628.53000000004,0.029
2016-12-22,98863.13000000003,0.029
2016-12-08,99952.13000000003,0.029
2016-11-24,100762.78000000001,0.029
2016-11-10,104424.16999999998,0.029
2016-10-27,107013.03,0.029
2016-10-13,104481.46999999997,0.029
2016-09-29,100584.04000000002,0.029
